	time	mood	social	alone	morale	stress	fatigue	compulsions	ash_stuff_activity	getting_ready_activity	errands_activity	leisure_activity	studying_activity	chatting_activity	workshop_activity	in_class_activity	tv_activity	meditation_activity	with_k_activity	eating_activity	working_out_activity	reading_activity	cooking_activity	feedly_activity	with_friends_activity	therapy_activity	commuting_activity	school_work_activity	with_parents_activity	trying_to_leave_apt_activity	working_activity	schoolwork_activity	shopping_activity	work_activity	email_activity	washing_up_activity	resting_activity	just_woke_up_activity	errandss_activity	mountain_view_location	parents_home_location	vacation_location	la_location	school_location	therapy_location	airport_location	home_location	cafe_location	library_location	michelle_home_location	k_home_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	heart_rate	spo2	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	calorie	distance	mean_speed
47	2018-06-05 21:49:40.132072-04:00	2.5	3	True	1.0	0.5	5.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.537889	0.0	0.583427	0.577339	0.77269	0.540434	0.0	97.70474653891054	24.850973202305735	2.449515456394196	7	68.26	82.0	93.0	27	2	13	3	0	0.0	0.0	0.0
48	2018-06-06 18:40:58.814806-04:00	3.0	2	True	2.0	0.0	3.0	True	False	False	False	True	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.512145	0.0	0.642986	0.0	0.7473	0.0	0.0	95.13322234975881	17.557207618743696	1.628713943578046	0	45.37	75.0	97.0	27	2	0	0	0	0.0	0.0	0.0
49	2018-06-06 19:42:17.945447-04:00	3.0	0	True	2.0	0.0	3.0	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.512145	0.0	0.642986	0.0	0.7473	0.0	0.0	95.13322234975881	17.557207618743696	1.628713943578046	0	48.7	75.0	97.0	28	2	0	0	0	96.17	2247.44	1.3203258999999998
50	2018-06-06 21:02:17.457290-04:00	3.0	0	True	2.0	0.0	3.0	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.7226885081244	3.2469898612818033	0.011375773240102712	0	4.91	75.0	97.0	27	2	32	9	0	70.03	1603.73	1.2512413999999998
51	2018-06-06 22:05:20.078759-04:00	2.5	0	True	1.0	0.0	4.0	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.997862	0.0	0.0	96.84624363279431	83.36888741336944	47.269538020177485	4	57.14	75.0	97.0	28	2	14	3	0	70.03	1603.73	1.2512413999999998
52	2018-06-09 14:38:55.257152-04:00	2.0	2	True	2.5	1.0	4.0	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.512257	0.0	0.539578	0.0	0.0	0.0	0.0	98.4140418476801	2.316692432087001	-0.6865788183359377	2	68.84	73.0	92.0	31	2	25	5	0	0.0	0.0	0.0
53	2018-06-09 15:48:12.547407-04:00	1.5	1	True	2.0	4.0	4.0	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.713197	0.0	0.0	0.828235	0.574881	0.0	98.4140418476801	2.316692432087001	-0.6865788183359377	2	52.2	76.0	91.0	31	2	19	2	0	0.0	0.0	0.0
54	2018-06-11 18:08:22.128340-04:00	3.0	0	True	3.0	0.0	0.0	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.631474	0.0	0.0	0.0	0.0	0.0	0.0	97.92390420230818	4.230547467499603	-2.8718537112077076	0	95.85	64.0	93.0	30	2	0	0	0	0.0	0.0	0.0
55	2018-06-11 19:15:17.607349-04:00	3.0	0	True	3.0	0.0	1.0	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.534959	0.0	0.0	0.0	0.0	0.0	0.0	97.3272642887	3.010862570109241	-1.4447275815813831	0	81.38	64.0	93.0	31	2	21	3	0	0.0	0.0	0.0
56	2018-06-11 20:15:51.604540-04:00	2.5	0	True	2.5	0.0	2.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.892619	0.0	0.0	0.0	0.0	0.624531	97.3272642887	3.010862570109241	-1.4447275815813831	0	49.9	72.0	94.0	31	2	4	0	0	0.0	0.0	0.0
57	2018-06-11 21:19:01.307853-04:00	3.0	1	True	3.0	0.0	2.0	True	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.798695	0.0	0.0	97.3272642887	3.010862570109241	-1.4447275815813831	0	50.38	79.0	96.0	29	2	12	0	0	0.0	0.0	0.0
58	2018-06-13 17:42:14.879580-04:00	3.0	0	True	3.0	0.0	2.0	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.714706	0.0	0.0	0.0	0.0	83.65286910052791	30.877476135110108	-16.12572906049378	6	50.31	64.0	95.0	27	2	7	0	0	0.0	0.0	0.0
59	2018-06-13 18:44:01.423587-04:00	3.0	0	True	3.0	0.0	1.5	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.62134881019593	2.301180212351028	-0.05865298584103584	11	77.83	64.0	95.0	26	2	3	0	0	64.21	1490.56	1.3056259
60	2018-06-20 19:16:57.533568-04:00	3.0	1	True	3.0	1.0	2.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	0.575457	0.803906	0.501047	0.0	0.0	0.0	0.0	95.90424031224744	0.7335653884400581	-0.2358197014907311	0	87.98	74.0	95.0	35	4	4	0	0	0.0	0.0	0.0
61	2018-06-20 20:18:05.896190-04:00	3.0	0	True	3.5	1.5	2.5	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	0.63917	0.0	0.0	0.0	0.0	0.0	0.979426	97.65476633547232	2.8982143912476133	-1.4073937164872226	0	79.84	72.0	91.0	33	3	16	2	0	0.0	0.0	0.0
62	2018-06-20 22:25:00.367234-04:00	4.0	1	False	4.0	0.0	3.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	0.0	0.723884	0.548144	0.0	0.0	0.0	0.0	93.88742616608387	12.618526905745737	-0.3419428109301357	1	88.49	73.0	95.0	36	3	53	4	0	0.0	0.0	0.0
63	2018-06-22 21:47:10.533224-04:00	4.0	1	False	3.5	0.0	2.5	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	0.0	0.0	0.602338	0.0	0.882072	0.0	0.0	97.836905931028	4.123865406805694	0.6886054045482084	0	69.91	71.0	91.0	33	3	12	3	0	0.0	0.0	0.0
64	2018-06-26 18:20:15.782996-04:00	2.5	2	True	3.0	1.5	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.43615438683749	9.037942088151318	-5.865405202022853	13	73.95	85.0	96.0	29	2	8	0	0	0.0	0.0	0.0
65	2018-06-27 18:30:29.789024-04:00	2.5	1	True	2.5	0.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	0.562555	0.838002	0.0	0.0	0.635753	0.0	0.0	98.07756941285852	23.54621344617989	-7.776661850348727	0	98.23	73.0	92.0	29	2	12	1	0	0.0	0.0	0.0
66	2018-06-28 21:53:11.389186-04:00	3.5	4	False	2.5	1.0	3.5	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	0.0	0.0	0.518718	0.0	0.587165	0.0	0.0	98.44471827189128	0.080401675713559	0.0	0	46.23	81.0	93.0	28	0	0	0	0	0.0	0.0	0.0
67	2018-07-15 00:55:15.927585-04:00	3.5	1	False	3.0	0.0	4.0	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.623022	0.746147	0.551487	0.0	0.746883	0.0	0.0	73.6337880452474	0.12637416472037633	0.5758768717447916	7	78.35	71.0	94.0	24	2	1	1	0	0.0	0.0	0.0
68	2018-07-23 19:38:19.704747-04:00	3.5	2	True	3.5	1.0	3.5	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.594733	0.0	0.607387	0.0	0.50589	0.61912	0.0	97.53029522691554	3.3667351139084802	-1.3622367378527869	0	86.63	80.0	96.0	25	2	31	2	0	52.56	1061.18	1.2253062
69	2018-07-23 20:39:00.039009-04:00	2.5	1	True	3.0	1.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.660091	0.0	0.0	0.0	0.874814	96.9272940573485	0.9983140863174491	0.23384111039036803	0	64.35	74.0	91.0	26	2	42	10	1	0.0	0.0	0.0
70	2018-07-23 21:40:17.810002-04:00	2.5	2	True	2.0	1.0	4.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.657759	0.0	0.616216	0.0	0.0	93.55811289007013	48.97213511114771	-66.20838315270164	0	79.51	74.0	91.0	26	3	40	8	4	63.02	1399.99	1.2223443
71	2018-07-23 22:40:51.609198-04:00	2.5	1	True	2.0	0.5	4.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.866243	0.0	0.0	0.0	0.0	0.0	0.0	97.53900407060055	1.802081661813392	-0.7221949177712393	0	67.89	74.0	91.0	26	3	40	8	4	63.02	1399.99	1.2223443
72	2018-07-25 18:05:29.073702-04:00	2.5	2	True	3.0	3.0	3.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.626743	0.0	0.604678	0.58097	0.79734	0.614382	0.0	96.05505752563477	0.21857700496912003	0.0	0	32.63	78.0	93.0	37	3	64	20	0	0.0	0.0	0.0
73	2018-07-25 22:41:58.122484-04:00	4.0	2	False	3.0	0.5	4.0	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.702269	0.862686	0.0	0.0	92.33239816307344	37.26527832888166	24.13444979367265	0	66.81	79.0	95.0	30	3	37	5	0	0.0	0.0	0.0
74	2018-07-26 00:09:53.466154-04:00	3.0	1	False	1.0	0.0	4.5	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.548977	0.0	0.574662	0.0	0.757162	0.0	0.0	92.33239816307344	37.26527832888166	24.13444979367265	0	33.8	79.0	95.0	30	3	37	5	0	0.0	0.0	0.0
75	2018-07-29 21:26:55.047910-04:00	3.0	2	False	3.5	1.0	2.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.22724893777678	0.24208512192241627	0.0	10	95.55	79.0	98.0	30	2	18	3	0	0.0	0.0	0.0
76	2018-07-29 22:27:18.036060-04:00	3.0	1	False	3.5	1.0	2.5	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.620362	0.0	0.0	0.593613	0.0	0.0	96.31364314867102	0.08219534463208655	0.23529077612835428	0	94.2	82.0	94.0	31	2	17	3	0	0.0	0.0	0.0
77	2018-07-29 23:59:18.238276-04:00	3.5	1	False	3.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.531774	0.873992	0.579894	0.0	0.0	0.0	0.0	94.28562724997052	2.524573731179938	-0.799901036843853	2	98.46	82.0	94.0	30	2	11	3	0	0.0	0.0	0.0
78	2018-07-30 19:50:45.662708-04:00	4.0	2	True	3.0	0.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.65777	0.0	0.972662	0.0	0.0	97.77949491337915	0.6940507878497917	-0.14908460336713936	3	42.49	76.0	97.0	25	2	44	6	0	0.0	0.0	0.0
79	2018-07-30 21:00:02.547758-04:00	3.0	0	True	1.5	0.0	4.0	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.630533	0.0	0.628124	0.0	0.779803	0.0	0.0	96.8803331711713	14.252766902467199	-5.919865741108367	0	8.08	76.0	97.0	25	2	32	4	0	45.82	913.44	1.0109658000000001
80	2018-07-30 23:14:25.935937-04:00	2.0	1	True	1.0	0.0	4.5	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.630533	0.0	0.628124	0.0	0.779803	0.0	0.0	97.41402987604556	0.738569141033551	0.7776777236357979	0	46.93	76.0	97.0	26	2	39	9	0	0.0	0.0	0.0
81	2018-08-01 15:09:08.725860-04:00	5.0	3	False	3.0	0.0	1.0	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.55286	0.0	0.531493	0.0	0.939814	0.0	0.0	97.06826347351074	8.282388274172941	-3.7348496061532446	0	81.41	69.0	94.0	31	3	40	3	0	0.0	0.0	0.0
82	2018-08-01 16:09:58.923990-04:00	4.0	3	False	4.0	0.0	1.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.667434	0.0	0.0	0.0	0.0	95.65891802579104	9.249616651066363	-6.016929692682069	0	73.97	69.0	94.0	30	3	94	17	0	0.0	0.0	0.0
83	2018-08-01 17:25:35.543490-04:00	4.0	3	False	4.0	0.0	1.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.519636	0.0	0.556112	0.0	0.615576	0.0	0.0	97.81456360726986	4.502256430253748	-2.9869388627074156	1	64.8	69.0	94.0	25	2	149	22	2	74.66	1702.36	1.2157465
84	2018-08-02 16:57:20.440003-04:00	3.5	2	False	2.0	1.0	3.0	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.580982	0.0	0.628134	0.0	0.720573	0.0	0.0	92.84852669970824	29.43727093483183	-4.706612994322683	25	72.49	79.0	93.0	25	2	206	13	0	0.0	0.0	0.0
85	2018-08-02 17:58:32.244100-04:00	2.0	1	True	1.0	4.0	3.5	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.662833	0.0	0.500707	0.0	0.606057	0.0	0.0	92.84852669970824	29.43727093483183	-4.706612994322683	25	61.34	79.0	93.0	25	2	206	13	0	0.0	0.0	0.0
86	2018-08-02 22:26:08.979966-04:00	4.0	4	True	2.0	1.0	4.0	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.598807	0.0	0.630218	0.527342	0.0	96.75731939739651	4.236082394669453	-0.6074838691287571	0	43.89	79.0	99.0	24	2	39	4	0	0.0	0.0	0.0
87	2018-08-02 23:33:00.473536-04:00	2.5	1	True	1.0	1.0	4.5	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.813981	0.0	0.51835	0.0	0.0	96.15309432388901	7.587778032329175	0.11002024706307943	0	29.36	79.0	99.0	24	2	30	4	0	0.0	0.0	0.0
88	2018-08-05 16:43:31.799477-04:00	4.0	2	False	3.5	1.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.0	0.586045	0.0	0.702512	0.0	0.0	52.139144495913854	97.10246517783717	0.05810170424611945	0	67.98	74.0	95.0	27	2	136	11	1	0.0	0.0	0.0
89	2018-08-05 19:53:51.599544-04:00	2.0	2	True	2.0	2.0	3.0	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.726397	0.0	0.0	0.0	0.0	96.57084614607308	0.9385063797699218	0.49317541359865813	0	64.74	68.0	94.0	25	2	47	7	0	0.0	0.0	0.0
90	2018-08-05 23:49:34.506112-04:00	3.5	2	False	3.0	1.0	4.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.56767	0.0	0.553509	0.0	0.875615	0.0	0.0	96.27649398328523	45.342221906028406	-4.608288388041889	1	52.55	70.0	93.0	27	2	21	6	2	0.0	0.0	0.0
91	2018-08-06 01:20:44.992588-04:00	3.0	1	False	3.0	2.0	5.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.613243	0.0	0.562531	0.601245	0.0	0.0	0.0	97.98916195570224	7.509420286604942	-1.919790085906039	0	70.22	84.0	94.0	27	2	20	3	0	0.0	0.0	0.0
92	2018-08-07 18:16:15.364223-04:00	2.5	6	False	1.5	3.0	2.5	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.557324	0.0	0.553444	0.0	0.807797	0.522641	0.0	96.74396974746494	9.095961065812652	-6.8271883742450035	0	74.3	69.0	94.0	28	2	73	6	0	49.59	1037.45	1.5317028999999998
93	2018-08-07 20:11:47.502395-04:00	3.0	8	True	3.0	1.0	3.0	True	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.564398	0.0	0.574181	0.0	0.849916	0.0	0.0	88.72934603604403	70.88466365567662	27.458062911358745	7	67.2	74.0	95.0	26	2	62	4	0	45.49	1061.88	1.1273305
94	2018-08-07 21:36:14.970786-04:00	2.0	3	True	2.5	2.0	3.0	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.0	0.686864	0.608735	0.0	0.0	0.0	0.0	96.46307467528541	2.773735867438394	-0.34799033228088827	0	80.04	74.0	95.0	26	2	59	10	0	0.0	0.0	0.0
95	2018-08-07 22:36:55.805994-04:00	3.0	2	False	3.0	1.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.93714887491862	0.08255699290831883	0.0	0	86.96	66.0	98.0	30	2	92	11	0	0.0	0.0	0.0
96	2018-08-07 23:54:21.538832-04:00	2.5	0	False	3.0	2.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.956097	0.0	0.0	97.29787260395973	0.9516130516756426	0.0	0	90.73	68.0	94.0	27	2	81	4	1	0.0	0.0	0.0
97	2018-08-08 00:56:16.615992-04:00	3.0	0	False	2.0	1.0	4.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.617216	0.0	0.0	0.0	0.778759	0.0	0.0	97.65907939823194	17.86884586212236	-6.528832255894768	6	81.31	68.0	94.0	26	2	54	3	0	0.0	0.0	0.0
