	time	mood	social	alone	morale	stress	fatigue	compulsions	leisure_activity	trying_to_leave_apt_activity	feedly_activity	schoolworrk_activity	with_parents_activity	working_activity	eating_activity	just_woke_up_activity	workshop_activity	studying_activity	with_friends_activity	tv_activity	school_work_activity	errands_activity	resting_activity	washing_up_activity	ash_stuff_activity	commuting_activity	getting_ready_activity	chatting_activity	with_k_activity	working_out_activity	reading_activity	shopping_activity	work_activity	in_class_activity	schoolwork_activity	therapy_activity	cooking_activity	with_kevin_activity	email_activity	parents_home_location	home_location	vacation_location	therapy_location	mountain_view_location	library_location	airport_location	school_location	kevin_home_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	blinks	max_attention	max_engagement	max_valence	min_attention	min_engagement	min_valence	productivity_score
0	2018-04-12 13:40:07.405005-04:00	2.0	0	True	2.0	4.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.531304	0.620755	0.0	0.0	0.619782	0.0	0.0	1	98.78546905517578	99.79376983642578	0.0	79.90189361572266	0.08021176606416702	-66.79007720947266	88.91
1	2018-04-12 14:42:51.922735-04:00	2.0	0	True	3.0	4.0	2.0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.603717	0.0	0.0	0.0	0.0	1	98.78697967529297	16.00478172302246	0.0	97.62317657470703	0.07944608479738235	0.0	96.85
2	2018-04-12 16:47:51.900184-04:00	2.0	0	True	2.0	4.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.603717	0.0	0.0	0.0	0.0	1	98.78697967529297	16.00478172302246	0.0	97.62317657470703	0.07944608479738235	0.0	74.06
3	2018-04-12 17:57:38.743968-04:00	3.0	1	False	3.0	2.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.0	0.0	0.943283	0.0	0.0	0	98.78266143798828	99.9177017211914	0.0	72.94775390625	0.07956336438655853	-54.90515899658203	74.71
4	2018-04-12 21:00:10.756322-04:00	3.0	1	False	3.0	2.0	4.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.645877	0.0	0.683166	0.0	0.839232	0.0	0.0	0	98.7869644165039	61.55473709106445	0.0	95.04878234863281	0.07947846502065659	-18.3936767578125	30.96
5	2018-04-13 15:27:43.578694-04:00	4.0	0	True	4.0	2.0	3.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.556735	0.0	0.678779	0.0	0.701639	0.0	0.0	1	98.78387451171875	99.78158569335938	0.0	40.514739990234375	0.0	-23.904726028442383	54.52
6	2018-04-13 16:29:00.230369-04:00	3.0	1	True	3.0	2.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.623108	0.0	0.853534	0.0	0.0	1	98.78387451171875	99.78158569335938	0.0	40.514739990234375	0.0	-23.904726028442383	84.55
7	2018-04-14 16:22:02.472148-04:00	4.0	1	False	4.0	3.0	2.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.78174591064453	99.92086029052734	99.89176940917969	39.82499313354492	58.21077346801758	0.0	96.99
8	2018-04-14 17:32:10.595708-04:00	4.0	1	False	4.0	2.0	2.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.7761001586914	99.92095184326172	0.0	85.64247131347656	25.051721572875977	-55.49345397949219	96.99
9	2018-04-15 16:52:01.287242-04:00	4.0	1	False	4.0	3.0	2.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.78221893310547	31.617507934570312	0.0	95.01387786865234	0.0792291909456253	-22.398460388183594	95.98
10	2018-04-16 14:27:29.932109-04:00	3.0	1	False	3.0	3.0	2.0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	True	False	0.0	0.0	0.789999	0.0	0.0	0.0	0.0	0	98.78652954101562	9.790725708007812	0.0	84.81973266601562	0.0798165425658226	-0.35702088475227356	70.98
11	2018-04-16 16:29:39.198534-04:00	3.0	1	False	3.0	4.0	2.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	True	False	0.0	0.61954	0.0	0.0	0.96195	0.0	0.0	18	98.7863540649414	99.92034912109375	34.35411071777344	39.456539154052734	0.0	-97.58506774902344	75.24
12	2018-04-16 17:39:30.197282-04:00	2.0	0	False	2.0	5.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.939283	0.662421	0.0	0.0	0.0	0.0	1	98.78467559814453	99.91376495361328	0.0	36.24772644042969	0.07955696433782578	-16.226659774780273	73.69
13	2018-04-16 18:48:19.579470-04:00	3.0	3	False	3.0	2.0	2.0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.939283	0.662421	0.0	0.0	0.0	0.0	6	98.7870864868164	99.92101287841797	98.87246704101562	37.90541076660156	0.08038374036550522	-71.16096496582031	77.63
14	2018-04-17 02:04:10.561967-04:00	1.5	0	False	2.0	4.0	5.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.546153	0.573975	0.0	0.0	0.0	0.0	0	98.7774887084961	99.84156799316406	0.0	37.50179672241211	0.07929561287164688	-23.64270782470703	85.78
15	2018-04-17 11:51:16.224615-04:00	5.0	4	False	4.0	2.0	4.0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.578777	0.0	0.64553	0.0	0.93509	0.0	0.0	0	98.63292694091797	99.9209976196289	85.6939926147461	35.64508819580078	0.15124033391475677	-78.6627426147461	79.1
16	2018-04-17 13:32:36.023295-04:00	4.0	7	False	3.0	3.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.622995	0.0	0.836844	0.0	0.0	2	98.78185272216797	99.26377868652344	0.0	87.87613677978516	0.07975461333990097	-14.956252098083496	82.13
17	2018-04-17 20:10:33.836753-04:00	1.0	5	False	1.0	4.0	5.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.637919	0.541969	0.534571	0.0	0.815828	0.0	0.0	4	98.7760009765625	99.92064666748047	85.26702117919922	51.47690963745117	0.09147395938634872	-46.86103057861328	47.46
18	2018-04-17 21:24:50.885383-04:00	2.0	4	False	1.0	4.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False	False	False	True	0.0	0.0	0.606882	0.0	0.719276	0.0	0.0	4	98.7760009765625	99.92064666748047	85.26702117919922	51.47690963745117	0.09147395938634872	-46.86103057861328	48.51
19	2018-04-17 22:27:56.891255-04:00	1.5	1	False	1.0	3.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.540645	0.592436	0.572232	0.0	0.841273	0.0	0.0	4	98.7760009765625	99.92064666748047	85.26702117919922	51.47690963745117	0.09147395938634872	-46.86103057861328	70.41
20	2018-04-18 13:04:26.595564-04:00	3.0	0	True	3.0	3.0	4.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.511104	0.694882	0.541246	0.0	0.827288	0.0	0.0	2	97.42382049560547	0.09047971665859222	0.0	93.70245361328125	0.07935396581888199	0.0	75.53
21	2018-04-18 14:34:11.650753-04:00	2.0	0	True	0.0	3.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.511104	0.694882	0.541246	0.0	0.827288	0.0	0.0	49	98.78600311279297	99.71769714355469	55.6341667175293	69.03964233398438	0.08053746074438095	-2.617298126220703	95.82
22	2018-04-18 15:36:29.304071-04:00	2.5	0	True	1.0	4.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.511104	0.694882	0.541246	0.0	0.827288	0.0	0.0	2	97.98323059082031	28.76201820373535	0.0	35.888954162597656	0.07992491871118546	0.0	54.94
23	2018-04-18 17:17:21.588579-04:00	3.0	1	True	2.0	3.0	3.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.575524	0.0	0.0	0.0	0.0	2	97.98323059082031	28.76201820373535	0.0	35.888954162597656	0.07992491871118546	0.0	79.31
24	2018-04-18 18:47:19.186395-04:00	3.0	2	False	2.0	3.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.575524	0.0	0.0	0.0	0.0	2	98.78121185302734	99.92097473144531	97.73910522460938	47.40127182006836	0.0	-52.3183479309082	95.28
25	2018-04-18 23:26:52.675730-04:00	3.0	1	True	3.0	2.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.811599	0.0	0.0	0.924421	0.0	0.0	0	97.35813903808594	99.92097473144531	0.0	86.67719268798828	0.16735267639160156	-54.32672119140625	95.65
26	2018-04-19 13:16:16.264570-04:00	3.0	2	False	3.0	2.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.897581	0.0	0.0	0.852741	0.0	0.0	5	98.78515625	99.90880584716797	35.5909309387207	37.0403938293457	0.07950636744499207	-25.514690399169922	68.9
27	2018-04-19 14:17:44.814801-04:00	2.5	2	False	3.0	2.5	4.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.552028	0.0	0.0	0.0	0.0	8	98.78343200683594	99.91840362548828	72.02477264404297	78.84025573730469	0.08056329190731049	-52.57644271850586	82.95
28	2018-04-19 15:30:37.791070-04:00	3.0	6	False	3.0	2.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.818141	0.0	0.0	0.0	0.0	0.869578	0	98.78258514404297	99.9207534790039	0.0	67.56981658935547	0.07919170707464218	-83.41419982910156	81.45
29	2018-04-19 16:31:42.171826-04:00	3.0	1	False	3.5	2.0	3.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.61868	0.570674	0.0	0.0	0.0	0.0	0	98.77977752685547	98.27311706542969	0.0	36.01598358154297	0.07914497703313828	-13.238896369934082	82.77
30	2018-04-19 17:32:42.749026-04:00	2.5	3	False	2.5	3.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.518875	0.0	0.629995	0.0	0.0	0.676916	0.0	1	98.78047943115234	99.91704559326172	0.0	36.98481750488281	0.07941838353872299	-75.76065826416016	89.28
31	2018-04-19 18:56:24.777494-04:00	3.0	6	False	3.0	2.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.908578	0.0	0.0	0.0	0.626216	0	91.71722412109375	99.78960418701172	90.60820007324219	36.58272171020508	0.08224749565124512	-12.562098503112793	86.46
32	2018-04-19 19:58:46.321390-04:00	3.0	1	False	3.0	1.5	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.698379	0.62945	0.0	0.0	0.0	0.0	1	98.78034973144531	99.02201080322266	80.91373443603516	95.01746368408203	0.07960454374551773	-43.03407669067383	90.67
33	2018-04-19 21:02:04.796639-04:00	2.5	0	False	2.5	1.5	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.698379	0.62945	0.0	0.0	0.0	0.0	1	98.78034973144531	99.02201080322266	80.91373443603516	95.01746368408203	0.07960454374551773	-43.03407669067383	64.4
34	2018-04-19 22:10:22.096696-04:00	3.0	2	False	3.0	2.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.698379	0.62945	0.0	0.0	0.0	0.0	2	95.86955261230469	99.91522216796875	16.544469833374023	84.37086486816406	0.0822625383734703	-21.261817932128906	97.74
35	2018-04-19 23:58:00.410655-04:00	2.5	1	True	3.0	2.0	5.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.573521	0.0	0.0	0.827288	0.0	0.0	2	95.86955261230469	99.91522216796875	16.544469833374023	84.37086486816406	0.0822625383734703	-21.261817932128906	44.08
36	2018-04-22 13:23:49.599772-04:00	3.0	3	False	3.5	2.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.891742	0.0	0.0	0.0	0.869578	1	98.759033203125	99.92101287841797	96.56585693359375	36.98527145385742	0.08187071979045868	-73.1689224243164	86.16
37	2018-04-22 14:46:00.226472-04:00	3.5	3	False	3.0	2.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.566802	0.0	0.928648	0.0	0.0	1	98.759033203125	99.92101287841797	96.56585693359375	36.98527145385742	0.08187071979045868	-73.1689224243164	80.03
38	2018-04-23 14:42:12.035807-04:00	3.5	1	False	3.5	3.0	1.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.76145	0.0	0.833659	0.0	0.0	4	98.78560638427734	99.92101287841797	98.17449188232422	35.525596618652344	0.0800330638885498	-48.9768180847168	70.93
39	2018-04-23 15:59:23.999932-04:00	4.0	1	False	4.0	2.5	1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.852901	0.0	0.0	0.0	0.517204	4	98.78560638427734	99.92101287841797	98.17449188232422	35.525596618652344	0.0800330638885498	-48.9768180847168	96.96
40	2018-04-24 12:53:08.957482-04:00	4.5	5	False	4.0	2.0	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.555449	0.0	0.503809	0.0	0.0	0.0	0.0	1	98.76329040527344	99.91983795166016	99.9697494506836	71.47862243652344	0.07980818301439285	-38.86475372314453	54.6
41	2018-04-24 16:30:48.348500-04:00	4.5	5	True	4.0	2.5	1.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	0.539154	0.610897	0.652741	0.0	0.861604	0.0	0.0	0	98.78241729736328	99.91812133789062	99.93891143798828	94.02462005615234	0.08009108901023865	-31.068330764770508	54.15
42	2018-04-24 19:23:37.187591-04:00	4.0	2	True	3.5	3.0	1.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	0.0	0.0	0.609227	0.603757	0.885806	0.0	0.0	0	98.77806091308594	99.92023468017578	22.03680419921875	82.37816619873047	0.07993391156196594	-17.71889305114746	60.62
43	2018-04-24 20:26:55.898215-04:00	3.5	4	True	3.0	3.5	2.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	0.0	0.57473	0.0	0.0	0.0	0.0	7	96.24198150634766	9.399728775024414	0.0	90.4146499633789	0.07997268438339233	0.0	61.78
44	2018-04-24 21:30:59.773387-04:00	3.0	1	True	2.5	3.5	2.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.640854	0.711696	0.0	0.0	0.586281	0.519673	0.0	7	96.24198150634766	9.399728775024414	0.0	90.4146499633789	0.07997268438339233	0.0	62.03
45	2018-04-25 10:23:58.364701-04:00	3.5	3	False	3.5	2.5	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.57173919677734	86.28317260742188	7.662182331085205	56.33209228515625	0.0797654539346695	-79.75777435302734	62.4
